date,price,ret,f1,f2,regime,pBear,pNeutral,pBull
2002-06-13,1009.5599975585938,-0.010542916396382829,-0.003843730519024824,0.00864374661656389,1.0,0.003658510102267908,0.9961930630420649,0.00014842685566714896
2002-06-14,1007.27001953125,-0.0022708696241418025,-0.0039828344456203976,0.0086116591841561,1.0,0.0032111765085337447,0.9966516188156486,0.00013720467581745924
2002-06-17,1036.1700439453125,0.028287545124793922,0.0010508568082121528,0.01571657223676654,1.0,0.260333211829976,0.739666788122673,4.7351118955429896e-11
2002-06-18,1037.1400146484375,0.0009356736295860202,0.004591722628446071,0.013075494712307048,1.0,0.24557072892667237,0.7544283361275442,9.349457832851222e-07
2002-06-19,1019.989990234375,-0.01667412532821988,-5.293851887291368e-05,0.01546210252421451,0.0,0.6929340225885474,0.3070659773921768,1.9275482788125147e-11
2002-06-20,1006.2899780273438,-0.013522535074270259,-0.0006488622544503997,0.01590596015553921,0.0,0.9537155818781778,0.04628441812137338,4.488166164645245e-13
2002-06-21,989.1400146484376,-0.017189664118057557,-0.003632621153233551,0.01727107972827086,0.0,0.9983670966139412,0.0016329033860585074,4.0287012910316776e-18
2002-06-24,992.719970703125,0.0036127274125172804,-0.00856758469568888,0.00898086532241667,0.0,0.583175820116999,0.41682401824612003,1.6163688104317652e-07
2002-06-25,976.1400146484376,-0.01684258719901699,-0.012123236861409481,0.00797784614682613,1.0,0.25602544752118245,0.7439745504698457,2.008971909493327e-09
2002-06-26,973.530029296875,-0.00267736268376062,-0.009323884332517629,0.008337412379745921,1.0,0.05182959048251239,0.9481702407622464,1.6875524100992511e-07
2002-06-27,990.6400146484376,0.017422542621820192,-0.0031348687932995388,0.013067404837983687,1.0,0.061642608225007646,0.9383573869207456,4.85424682712801e-09
2002-06-28,989.8200073242188,-0.0008280978782515547,0.00013744445466166156,0.011027502858476687,1.0,0.01697925888240991,0.9829960798441489,2.4661273441131076e-05
2002-07-01,968.6500244140624,-0.02161974107826481,-0.004909049243494756,0.013725823355397793,1.0,0.08042117038237732,0.9195788295562035,6.141891786158098e-11
2002-07-02,948.0900268554688,-0.021453911953627447,-0.005831314194416848,0.014622321461933947,1.0,0.36507289800724985,0.6349271019922187,5.313165115895689e-13
2002-07-03,953.989990234375,0.006203716192900721,-0.00405509841908458,0.015415454962926402,0.0,0.8318031267428712,0.1681968732570011,1.2771127207987533e-13
2002-07-05,989.030029296875,0.036071515478413474,-0.00032530384776592315,0.02129544786589753,0.0,0.9999953738426813,4.626157318722273e-06,1.404612719403847e-26
2002-07-08,976.97998046875,-0.01225853344212613,-0.002611390960540838,0.021833454579266387,0.0,0.9999996209032432,3.7909675650982456e-07,6.079370962237227e-30
2002-07-09,952.8300170898438,-0.02502963938534286,-0.0032933706219564485,0.022460782271638186,0.0,0.999999914855315,8.51446849878512e-08,1.8676402995518273e-32
2002-07-10,920.469970703125,-0.03455214429668363,-0.005913017090567685,0.025041671802639814,0.0,0.999999999918133,8.186727271774252e-11,7.742465641429746e-44
2002-07-11,927.3699951171876,0.0074682403370207595,-0.005660112261743677,0.025168828554281573,0.0,0.999999999936652,6.334804106818658e-11,4.755864629317162e-44
2002-07-12,921.3900146484376,-0.006469202376314875,-0.014168255832689347,0.014591319281171381,0.0,0.998150465306385,0.001849534693614694,1.629944767147082e-22
2002-07-15,917.9299926757812,-0.003762288280677595,-0.01246900680039964,0.015196926508615052,0.0,0.9982196098368473,0.001780390163152469,9.693795977760567e-22
2002-07-16,900.9400024414062,-0.018682461584746513,-0.01119957124028037,0.014335362379500168,0.0,0.9921844152827771,0.007815584717222922,2.1068100652863746e-18
2002-07-17,906.0399780273438,0.005644765501472193,-0.003160189280649206,0.00941003478429951,1.0,0.4413659707012533,0.5585408913864008,9.313791234587181e-05
2002-07-18,881.5599975585938,-0.02739036837838249,-0.010131911023729855,0.011609111213735373,1.0,0.3838222148704255,0.6161777851240096,5.5650029498220785e-12
